Temperature - (Celsius), Year, Statistics, Country, ISO3
25.3025, 2010, Mar Average, Puerto Rico, PRI
25.6202, 2010, Apr Average, Puerto Rico, PRI
26.3304, 2010, May Average, Puerto Rico, PRI
26.7489, 2010, Jun Average, Puerto Rico, PRI
26.988, 2010, Jul Average, Puerto Rico, PRI
27.5603, 2010, Aug Average, Puerto Rico, PRI
26.8515, 2010, Sep Average, Puerto Rico, PRI
25.9154, 2010, Oct Average, Puerto Rico, PRI
25.0778, 2010, Nov Average, Puerto Rico, PRI
23.8883, 2010, Dec Average, Puerto Rico, PRI
23.5228, 2011, Jan Average, Puerto Rico, PRI
23.7153, 2011, Feb Average, Puerto Rico, PRI
23.5798, 2011, Mar Average, Puerto Rico, PRI
24.5113, 2011, Apr Average, Puerto Rico, PRI
25.133, 2011, May Average, Puerto Rico, PRI
26.481, 2011, Jun Average, Puerto Rico, PRI
26.4628, 2011, Jul Average, Puerto Rico, PRI
26.9178, 2011, Aug Average, Puerto Rico, PRI
26.6176, 2011, Sep Average, Puerto Rico, PRI
26.2929, 2011, Oct Average, Puerto Rico, PRI
25.4283, 2011, Nov Average, Puerto Rico, PRI
24.1769, 2011, Dec Average, Puerto Rico, PRI
23.3285, 2012, Jan Average, Puerto Rico, PRI
23.782, 2012, Feb Average, Puerto Rico, PRI
24.1154, 2012, Mar Average, Puerto Rico, PRI
25.1171, 2012, Apr Average, Puerto Rico, PRI
25.7817, 2012, May Average, Puerto Rico, PRI
27.5203, 2012, Jun Average, Puerto Rico, PRI
27.0176, 2012, Jul Average, Puerto Rico, PRI
27.1287, 2012, Aug Average, Puerto Rico, PRI
27.4018, 2012, Sep Average, Puerto Rico, PRI
26.9312, 2012, Oct Average, Puerto Rico, PRI
26.2372, 2012, Nov Average, Puerto Rico, PRI
24.6914, 2012, Dec Average, Puerto Rico, PRI
23.9848, 2013, Jan Average, Puerto Rico, PRI
24.1859, 2013, Feb Average, Puerto Rico, PRI
24.6235, 2013, Mar Average, Puerto Rico, PRI
25.0742, 2013, Apr Average, Puerto Rico, PRI
25.941, 2013, May Average, Puerto Rico, PRI
26.2054, 2013, Jun Average, Puerto Rico, PRI
26.804, 2013, Jul Average, Puerto Rico, PRI
27.4307, 2013, Aug Average, Puerto Rico, PRI
27.3569, 2013, Sep Average, Puerto Rico, PRI
27.0883, 2013, Oct Average, Puerto Rico, PRI
25.3448, 2013, Nov Average, Puerto Rico, PRI
24.9344, 2013, Dec Average, Puerto Rico, PRI
24.5353, 2014, Jan Average, Puerto Rico, PRI
24.4864, 2014, Feb Average, Puerto Rico, PRI
24.6383, 2014, Mar Average, Puerto Rico, PRI
25.9347, 2014, Apr Average, Puerto Rico, PRI
25.4773, 2014, May Average, Puerto Rico, PRI
27.5417, 2014, Jun Average, Puerto Rico, PRI
27.3115, 2014, Jul Average, Puerto Rico, PRI
26.8971, 2014, Aug Average, Puerto Rico, PRI
26.8502, 2014, Sep Average, Puerto Rico, PRI
27.0186, 2014, Oct Average, Puerto Rico, PRI
25.9862, 2014, Nov Average, Puerto Rico, PRI
24.8991, 2014, Dec Average, Puerto Rico, PRI
24.1759, 2015, Jan Average, Puerto Rico, PRI
24.4499, 2015, Feb Average, Puerto Rico, PRI
24.248, 2015, Mar Average, Puerto Rico, PRI
25.511, 2015, Apr Average, Puerto Rico, PRI
26.2436, 2015, May Average, Puerto Rico, PRI
27.0142, 2015, Jun Average, Puerto Rico, PRI
26.9645, 2015, Jul Average, Puerto Rico, PRI
27.3969, 2015, Aug Average, Puerto Rico, PRI
27.5585, 2015, Sep Average, Puerto Rico, PRI
27.5064, 2015, Oct Average, Puerto Rico, PRI
26.0563, 2015, Nov Average, Puerto Rico, PRI
25.5536, 2015, Dec Average, Puerto Rico, PRI
24.0992, 2016, Jan Average, Puerto Rico, PRI
24.2907, 2016, Feb Average, Puerto Rico, PRI
24.4739, 2016, Mar Average, Puerto Rico, PRI
25.2955, 2016, Apr Average, Puerto Rico, PRI
26.2804, 2016, May Average, Puerto Rico, PRI
27.1592, 2016, Jun Average, Puerto Rico, PRI
27.0002, 2016, Jul Average, Puerto Rico, PRI
27.4256, 2016, Aug Average, Puerto Rico, PRI
27.1587, 2016, Sep Average, Puerto Rico, PRI
26.9654, 2016, Oct Average, Puerto Rico, PRI
25.9139, 2016, Nov Average, Puerto Rico, PRI
25.5753, 2016, Dec Average, Puerto Rico, PRI
