Temperature - (Celsius), Year, Statistics, Country, ISO3
25.5073, 2014, Nov Average, Zambia, ZMB
23.9296, 2014, Dec Average, Zambia, ZMB
23.1704, 2015, Jan Average, Zambia, ZMB
23.9154, 2015, Feb Average, Zambia, ZMB
23.2842, 2015, Mar Average, Zambia, ZMB
21.8897, 2015, Apr Average, Zambia, ZMB
20.5712, 2015, May Average, Zambia, ZMB
18.3908, 2015, Jun Average, Zambia, ZMB
18.8426, 2015, Jul Average, Zambia, ZMB
20.8216, 2015, Aug Average, Zambia, ZMB
24.2218, 2015, Sep Average, Zambia, ZMB
26.3759, 2015, Oct Average, Zambia, ZMB
25.4609, 2015, Nov Average, Zambia, ZMB
25.3018, 2015, Dec Average, Zambia, ZMB
24.6264, 2016, Jan Average, Zambia, ZMB
25.1474, 2016, Feb Average, Zambia, ZMB
24.5509, 2016, Mar Average, Zambia, ZMB
21.0901, 2016, Apr Average, Zambia, ZMB
19.6509, 2016, May Average, Zambia, ZMB
18.3201, 2016, Jun Average, Zambia, ZMB
17.9631, 2016, Jul Average, Zambia, ZMB
20.2378, 2016, Aug Average, Zambia, ZMB
24.4248, 2016, Sep Average, Zambia, ZMB
26.6488, 2016, Oct Average, Zambia, ZMB
25.7445, 2016, Nov Average, Zambia, ZMB
24.4398, 2016, Dec Average, Zambia, ZMB
