Temperature - (Celsius), Year, Statistics, Country, ISO3
28.5981, 2009, Apr Average, Thailand, THA
27.7441, 2009, May Average, Thailand, THA
27.4635, 2009, Jun Average, Thailand, THA
27.1211, 2009, Jul Average, Thailand, THA
27.5599, 2009, Aug Average, Thailand, THA
27.1337, 2009, Sep Average, Thailand, THA
26.871, 2009, Oct Average, Thailand, THA
25.049, 2009, Nov Average, Thailand, THA
24.1858, 2009, Dec Average, Thailand, THA
24.6893, 2010, Jan Average, Thailand, THA
26.7455, 2010, Feb Average, Thailand, THA
28.0785, 2010, Mar Average, Thailand, THA
30.2153, 2010, Apr Average, Thailand, THA
29.9913, 2010, May Average, Thailand, THA
28.6922, 2010, Jun Average, Thailand, THA
27.6417, 2010, Jul Average, Thailand, THA
26.7815, 2010, Aug Average, Thailand, THA
27.042, 2010, Sep Average, Thailand, THA
26.099, 2010, Oct Average, Thailand, THA
25.0893, 2010, Nov Average, Thailand, THA
24.1693, 2010, Dec Average, Thailand, THA
23.0101, 2011, Jan Average, Thailand, THA
25.4982, 2011, Feb Average, Thailand, THA
25.6056, 2011, Mar Average, Thailand, THA
27.802, 2011, Apr Average, Thailand, THA
27.8448, 2011, May Average, Thailand, THA
27.5086, 2011, Jun Average, Thailand, THA
27.1143, 2011, Jul Average, Thailand, THA
26.8367, 2011, Aug Average, Thailand, THA
26.6701, 2011, Sep Average, Thailand, THA
26.3188, 2011, Oct Average, Thailand, THA
25.6844, 2011, Nov Average, Thailand, THA
23.1959, 2011, Dec Average, Thailand, THA
24.5442, 2012, Jan Average, Thailand, THA
26.2477, 2012, Feb Average, Thailand, THA
27.8181, 2012, Mar Average, Thailand, THA
29.0579, 2012, Apr Average, Thailand, THA
28.4047, 2012, May Average, Thailand, THA
27.7578, 2012, Jun Average, Thailand, THA
27.1873, 2012, Jul Average, Thailand, THA
27.2135, 2012, Aug Average, Thailand, THA
26.8387, 2012, Sep Average, Thailand, THA
27.0949, 2012, Oct Average, Thailand, THA
26.643, 2012, Nov Average, Thailand, THA
25.4806, 2012, Dec Average, Thailand, THA
24.1734, 2013, Jan Average, Thailand, THA
26.7882, 2013, Feb Average, Thailand, THA
28.0843, 2013, Mar Average, Thailand, THA
29.6313, 2013, Apr Average, Thailand, THA
29.1042, 2013, May Average, Thailand, THA
27.6469, 2013, Jun Average, Thailand, THA
27.0144, 2013, Jul Average, Thailand, THA
27.2851, 2013, Aug Average, Thailand, THA
26.6525, 2013, Sep Average, Thailand, THA
26.2324, 2013, Oct Average, Thailand, THA
25.8063, 2013, Nov Average, Thailand, THA
21.5601, 2013, Dec Average, Thailand, THA
21.9056, 2014, Jan Average, Thailand, THA
25.2831, 2014, Feb Average, Thailand, THA
27.9885, 2014, Mar Average, Thailand, THA
29.2854, 2014, Apr Average, Thailand, THA
29.2144, 2014, May Average, Thailand, THA
28.2286, 2014, Jun Average, Thailand, THA
27.612, 2014, Jul Average, Thailand, THA
27.1768, 2014, Aug Average, Thailand, THA
27.1742, 2014, Sep Average, Thailand, THA
26.8406, 2014, Oct Average, Thailand, THA
26.1964, 2014, Nov Average, Thailand, THA
24.0455, 2014, Dec Average, Thailand, THA
23.0407, 2015, Jan Average, Thailand, THA
25.2857, 2015, Feb Average, Thailand, THA
28.1388, 2015, Mar Average, Thailand, THA
29.0571, 2015, Apr Average, Thailand, THA
29.8084, 2015, May Average, Thailand, THA
28.9345, 2015, Jun Average, Thailand, THA
27.9053, 2015, Jul Average, Thailand, THA
27.518, 2015, Aug Average, Thailand, THA
27.3379, 2015, Sep Average, Thailand, THA
26.8238, 2015, Oct Average, Thailand, THA
26.8268, 2015, Nov Average, Thailand, THA
25.2224, 2015, Dec Average, Thailand, THA
24.1536, 2016, Jan Average, Thailand, THA
24.8159, 2016, Feb Average, Thailand, THA
28.6654, 2016, Mar Average, Thailand, THA
31.2162, 2016, Apr Average, Thailand, THA
30.0264, 2016, May Average, Thailand, THA
28.0871, 2016, Jun Average, Thailand, THA
27.9407, 2016, Jul Average, Thailand, THA
27.843, 2016, Aug Average, Thailand, THA
27.6554, 2016, Sep Average, Thailand, THA
27.0732, 2016, Oct Average, Thailand, THA
26.6131, 2016, Nov Average, Thailand, THA
24.5386, 2016, Dec Average, Thailand, THA
