Rainfall - (MM), Year, Statistics, Country, ISO3
157.72, 2007, Jul Average, Ethiopia, ETH
141.267, 2007, Aug Average, Ethiopia, ETH
106.996, 2007, Sep Average, Ethiopia, ETH
89.7101, 2007, Oct Average, Ethiopia, ETH
17.6995, 2007, Nov Average, Ethiopia, ETH
2.58385, 2007, Dec Average, Ethiopia, ETH
8.9414, 2008, Jan Average, Ethiopia, ETH
4.24405, 2008, Feb Average, Ethiopia, ETH
12.9991, 2008, Mar Average, Ethiopia, ETH
57.5267, 2008, Apr Average, Ethiopia, ETH
150.793, 2008, May Average, Ethiopia, ETH
83.3135, 2008, Jun Average, Ethiopia, ETH
132.398, 2008, Jul Average, Ethiopia, ETH
140.312, 2008, Aug Average, Ethiopia, ETH
80.4584, 2008, Sep Average, Ethiopia, ETH
85.7889, 2008, Oct Average, Ethiopia, ETH
61.1245, 2008, Nov Average, Ethiopia, ETH
9.78219, 2008, Dec Average, Ethiopia, ETH
19.3869, 2009, Jan Average, Ethiopia, ETH
15.1666, 2009, Feb Average, Ethiopia, ETH
22.1101, 2009, Mar Average, Ethiopia, ETH
47.7874, 2009, Apr Average, Ethiopia, ETH
60.2619, 2009, May Average, Ethiopia, ETH
72.3055, 2009, Jun Average, Ethiopia, ETH
132.124, 2009, Jul Average, Ethiopia, ETH
152.484, 2009, Aug Average, Ethiopia, ETH
69.9722, 2009, Sep Average, Ethiopia, ETH
95.7992, 2009, Oct Average, Ethiopia, ETH
29.5932, 2009, Nov Average, Ethiopia, ETH
16.1605, 2009, Dec Average, Ethiopia, ETH
8.854, 2010, Jan Average, Ethiopia, ETH
41.1175, 2010, Feb Average, Ethiopia, ETH
48.2892, 2010, Mar Average, Ethiopia, ETH
75.6926, 2010, Apr Average, Ethiopia, ETH
84.0975, 2010, May Average, Ethiopia, ETH
81.0442, 2010, Jun Average, Ethiopia, ETH
127.877, 2010, Jul Average, Ethiopia, ETH
149.218, 2010, Aug Average, Ethiopia, ETH
