Rainfall - (MM), Year, Statistics, Country, ISO3
76.3196, 2015, Mar Average, Rwanda, RWA
120.78, 2015, Apr Average, Rwanda, RWA
113.9, 2015, May Average, Rwanda, RWA
108.714, 2015, Jun Average, Rwanda, RWA
3.79035, 2015, Jul Average, Rwanda, RWA
7.42573, 2015, Aug Average, Rwanda, RWA
134.881, 2015, Sep Average, Rwanda, RWA
255.362, 2015, Oct Average, Rwanda, RWA
281.443, 2015, Nov Average, Rwanda, RWA
184.013, 2015, Dec Average, Rwanda, RWA
209.561, 2016, Jan Average, Rwanda, RWA
87.8876, 2016, Feb Average, Rwanda, RWA
173.881, 2016, Mar Average, Rwanda, RWA
161.184, 2016, Apr Average, Rwanda, RWA
114.078, 2016, May Average, Rwanda, RWA
31.6513, 2016, Jun Average, Rwanda, RWA
97.4293, 2016, Jul Average, Rwanda, RWA
73.8406, 2016, Aug Average, Rwanda, RWA
91.8012, 2016, Sep Average, Rwanda, RWA
82.1482, 2016, Oct Average, Rwanda, RWA
142.523, 2016, Nov Average, Rwanda, RWA
124.474, 2016, Dec Average, Rwanda, RWA
