Rainfall - (MM), Year, Statistics, Country, ISO3
110.391, 2015, Jul Average, Indonesia, IDN
114.229, 2015, Aug Average, Indonesia, IDN
77.6504, 2015, Sep Average, Indonesia, IDN
121.046, 2015, Oct Average, Indonesia, IDN
241.426, 2015, Nov Average, Indonesia, IDN
299.566, 2015, Dec Average, Indonesia, IDN
243.801, 2016, Jan Average, Indonesia, IDN
306.412, 2016, Feb Average, Indonesia, IDN
297.036, 2016, Mar Average, Indonesia, IDN
262.286, 2016, Apr Average, Indonesia, IDN
278.898, 2016, May Average, Indonesia, IDN
215.516, 2016, Jun Average, Indonesia, IDN
216.919, 2016, Jul Average, Indonesia, IDN
176.163, 2016, Aug Average, Indonesia, IDN
252.888, 2016, Sep Average, Indonesia, IDN
269.057, 2016, Oct Average, Indonesia, IDN
308.27, 2016, Nov Average, Indonesia, IDN
311.074, 2016, Dec Average, Indonesia, IDN
