Rainfall - (MM), Year, Statistics, Country, ISO3
126.719, 2001, Oct Average, Cote d'Ivoire, CIV
85.0935, 2001, Nov Average, Cote d'Ivoire, CIV
18.7333, 2001, Dec Average, Cote d'Ivoire, CIV
21.5899, 2002, Jan Average, Cote d'Ivoire, CIV
22.6236, 2002, Feb Average, Cote d'Ivoire, CIV
75.3555, 2002, Mar Average, Cote d'Ivoire, CIV
84.9287, 2002, Apr Average, Cote d'Ivoire, CIV
137.689, 2002, May Average, Cote d'Ivoire, CIV
254.783, 2002, Jun Average, Cote d'Ivoire, CIV
195.643, 2002, Jul Average, Cote d'Ivoire, CIV
136.909, 2002, Aug Average, Cote d'Ivoire, CIV
162.393, 2002, Sep Average, Cote d'Ivoire, CIV
156.838, 2002, Oct Average, Cote d'Ivoire, CIV
40.3046, 2002, Nov Average, Cote d'Ivoire, CIV
3.16449, 2002, Dec Average, Cote d'Ivoire, CIV
10.0868, 2003, Jan Average, Cote d'Ivoire, CIV
49.2574, 2003, Feb Average, Cote d'Ivoire, CIV
66.5315, 2003, Mar Average, Cote d'Ivoire, CIV
153.461, 2003, Apr Average, Cote d'Ivoire, CIV
204.998, 2003, May Average, Cote d'Ivoire, CIV
230.5, 2003, Jun Average, Cote d'Ivoire, CIV
147.413, 2003, Jul Average, Cote d'Ivoire, CIV
140.98, 2003, Aug Average, Cote d'Ivoire, CIV
194.683, 2003, Sep Average, Cote d'Ivoire, CIV
158.011, 2003, Oct Average, Cote d'Ivoire, CIV
108.701, 2003, Nov Average, Cote d'Ivoire, CIV
11.4349, 2003, Dec Average, Cote d'Ivoire, CIV
6.17507, 2004, Jan Average, Cote d'Ivoire, CIV
39.1424, 2004, Feb Average, Cote d'Ivoire, CIV
70.326, 2004, Mar Average, Cote d'Ivoire, CIV
134.466, 2004, Apr Average, Cote d'Ivoire, CIV
145.37, 2004, May Average, Cote d'Ivoire, CIV
133.219, 2004, Jun Average, Cote d'Ivoire, CIV
188.663, 2004, Jul Average, Cote d'Ivoire, CIV
161.621, 2004, Aug Average, Cote d'Ivoire, CIV
179.425, 2004, Sep Average, Cote d'Ivoire, CIV
167.509, 2004, Oct Average, Cote d'Ivoire, CIV
89.772, 2004, Nov Average, Cote d'Ivoire, CIV
32.3551, 2004, Dec Average, Cote d'Ivoire, CIV
15.3913, 2005, Jan Average, Cote d'Ivoire, CIV
19.9125, 2005, Feb Average, Cote d'Ivoire, CIV
61.7007, 2005, Mar Average, Cote d'Ivoire, CIV
145.809, 2005, Apr Average, Cote d'Ivoire, CIV
165.928, 2005, May Average, Cote d'Ivoire, CIV
196.08, 2005, Jun Average, Cote d'Ivoire, CIV
108.308, 2005, Jul Average, Cote d'Ivoire, CIV
101.214, 2005, Aug Average, Cote d'Ivoire, CIV
199.001, 2005, Sep Average, Cote d'Ivoire, CIV
175.606, 2005, Oct Average, Cote d'Ivoire, CIV
