Rainfall - (MM), Year, Statistics, Country, ISO3
4.57155, 2015, Feb Average, El Salvador, SLV
27.8023, 2015, Mar Average, El Salvador, SLV
48.1315, 2015, Apr Average, El Salvador, SLV
85.2858, 2015, May Average, El Salvador, SLV
472.52, 2015, Jun Average, El Salvador, SLV
93.5039, 2015, Jul Average, El Salvador, SLV
183.249, 2015, Aug Average, El Salvador, SLV
282.132, 2015, Sep Average, El Salvador, SLV
265.469, 2015, Oct Average, El Salvador, SLV
85.6842, 2015, Nov Average, El Salvador, SLV
21.8478, 2015, Dec Average, El Salvador, SLV
9.95149, 2016, Jan Average, El Salvador, SLV
11.1, 2016, Feb Average, El Salvador, SLV
17.2181, 2016, Mar Average, El Salvador, SLV
30.4508, 2016, Apr Average, El Salvador, SLV
185.429, 2016, May Average, El Salvador, SLV
358.646, 2016, Jun Average, El Salvador, SLV
212.861, 2016, Jul Average, El Salvador, SLV
292.159, 2016, Aug Average, El Salvador, SLV
269.734, 2016, Sep Average, El Salvador, SLV
147.387, 2016, Oct Average, El Salvador, SLV
97.5792, 2016, Nov Average, El Salvador, SLV
22.0709, 2016, Dec Average, El Salvador, SLV
